Time (s),Rotation [X axis] (degrees/s),Rotation [Y axis] (degrees/s),Rotation [Z axis] (degrees/s),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Magnetic Flux Density [X axis] (micro-Tesla),Magnetic Flux Density [Y axis] (micro-Tesla),Magnetic Flux Density [Z axis] (micro-Tesla),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),
262.773,18.34,36.68,55.02,2.27506,4.55011,6.82517,-173.919,-173.822,-173.724,0.00406,0.0029,0.00174,156.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
263.173,18.41,36.82,55.23,2.65936,5.31871,7.97807,-173.822,-173.724,-173.626,0.00406,0.0029,0.00174,156.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
263.573,18.41,36.82,55.23,2.65936,5.31871,7.97807,-173.822,-173.724,-173.626,0.00406,0.0029,0.00174,156.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
263.973,18.41,36.82,55.23,2.65936,5.31871,7.97807,-173.822,-173.724,-173.626,0.00406,0.0029,0.00174,157,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
264.373,18.48,36.96,55.44,3.04512,6.09024,9.13536,-173.724,-173.626,-173.529,0.00406,0.0029,0.00174,157.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
264.773,18.48,36.96,55.44,3.04512,6.09024,9.13536,-173.724,-173.626,-173.529,0.00406,0.0029,0.00174,157.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
265.173,18.55,37.1,55.65,3.43235,6.8647,10.297,-173.626,-173.529,-173.431,0.00406,0.0029,0.00174,157.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
265.573,18.55,37.1,55.65,3.43235,6.8647,10.297,-173.626,-173.529,-173.431,0.00406,0.0029,0.00174,158,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
265.973,18.55,37.1,55.65,3.43235,6.8647,10.297,-173.626,-173.529,-173.431,0.00406,0.0029,0.00174,158.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
266.373,18.62,37.24,55.86,3.82104,7.64208,11.4631,-173.529,-173.431,-173.333,0.00406,0.0029,0.00174,158.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
266.773,18.62,37.24,55.86,3.82104,7.64208,11.4631,-173.529,-173.431,-173.333,0.00406,0.0029,0.00174,158.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
267.173,18.69,37.38,56.07,4.2112,8.42239,12.6336,-173.431,-173.333,-173.236,0.00406,0.0029,0.00174,159,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
267.573,18.69,37.38,56.07,4.2112,8.42239,12.6336,-173.431,-173.333,-173.236,0.00406,0.0029,0.00174,159.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
267.973,18.69,37.38,56.07,4.2112,8.42239,12.6336,-173.431,-173.333,-173.236,0.00406,0.0029,0.00174,159.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
268.373,18.76,37.52,56.28,4.60282,9.20563,13.8084,-173.333,-173.236,-173.138,0.00406,0.0029,0.00174,159.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
268.773,18.76,37.52,56.28,4.60282,9.20563,13.8084,-173.333,-173.236,-173.138,0.00406,0.0029,0.00174,160,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
269.173,18.83,37.66,56.49,4.9959,9.9918,14.9877,-173.236,-173.138,-173.04,0.00406,0.0029,0.00174,160.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
269.573,18.83,37.66,56.49,4.9959,9.9918,14.9877,-173.236,-173.138,-173.04,0.00406,0.0029,0.00174,160.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
269.973,18.83,37.66,56.49,4.9959,9.9918,14.9877,-173.236,-173.138,-173.04,0.00406,0.0029,0.00174,160.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
270.373,18.9,37.8,56.7,5.39045,10.7809,16.1713,-173.138,-173.04,-172.943,0.00406,0.0029,0.00174,161,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
270.773,18.9,37.8,56.7,5.39045,10.7809,16.1713,-173.138,-173.04,-172.943,0.00406,0.0029,0.00174,161.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
271.173,18.97,37.94,56.91,5.78646,11.5729,17.3594,-173.04,-172.943,-172.845,0.00406,0.0029,0.00174,161.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
271.573,18.97,37.94,56.91,5.78646,11.5729,17.3594,-173.04,-172.943,-172.845,0.00406,0.0029,0.00174,161.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
271.973,18.97,37.94,56.91,5.78646,11.5729,17.3594,-173.04,-172.943,-172.845,0.00406,0.0029,0.00174,162,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
272.373,19.04,38.08,57.12,6.18394,12.3679,18.5518,-172.943,-172.845,-172.747,0.00406,0.0029,0.00174,162.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
272.773,19.04,38.08,57.12,6.18394,12.3679,18.5518,-172.943,-172.845,-172.747,0.00406,0.0029,0.00174,162.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
273.173,19.11,38.22,57.33,6.58288,13.1658,19.7486,-172.845,-172.747,-172.65,0.00406,0.0029,0.00174,162.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
273.573,19.11,38.22,57.33,6.58288,13.1658,19.7486,-172.845,-172.747,-172.65,0.00406,0.0029,0.00174,163,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
273.973,19.11,38.22,57.33,6.58288,13.1658,19.7486,-172.845,-172.747,-172.65,0.00406,0.0029,0.00174,163.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
274.373,19.18,38.36,57.54,6.98328,13.9666,20.9498,-172.747,-172.65,-172.552,0.00406,0.0029,0.00174,163.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
274.773,19.18,38.36,57.54,6.98328,13.9666,20.9498,-172.747,-172.65,-172.552,0.00406,0.0029,0.00174,163.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
275.173,19.25,38.5,57.75,7.38515,14.7703,22.1554,-172.65,-172.552,-172.454,0.00406,0.0029,0.00174,164,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
275.573,19.25,38.5,57.75,7.38515,14.7703,22.1554,-172.65,-172.552,-172.454,0.00406,0.0029,0.00174,164.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
275.973,19.25,38.5,57.75,7.38515,14.7703,22.1554,-172.65,-172.552,-172.454,0.00406,0.0029,0.00174,164.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
276.373,19.32,38.64,57.96,7.78848,15.577,23.3654,-172.552,-172.454,-172.357,0.00406,0.0029,0.00174,164.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
276.773,19.32,38.64,57.96,7.78848,15.577,23.3654,-172.552,-172.454,-172.357,0.00406,0.0029,0.00174,165,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
277.173,19.39,38.78,58.17,8.19328,16.3866,-23.3925,-172.454,-172.357,-172.259,0.00406,0.0029,0.00174,165.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
277.573,19.39,38.78,58.17,8.19328,16.3866,-23.3925,-172.454,-172.357,-172.259,0.00406,0.0029,0.00174,165.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
277.973,19.39,38.78,58.17,8.19328,16.3866,-23.3925,-172.454,-172.357,-172.259,0.00406,0.0029,0.00174,165.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
278.373,19.46,38.92,58.38,8.59954,17.1991,-22.1737,-172.357,-172.259,-172.161,0.00406,0.0029,0.00174,166,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
278.773,19.46,38.92,58.38,8.59954,17.1991,-22.1737,-172.357,-172.259,-172.161,0.00406,0.0029,0.00174,166.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
279.173,19.53,39.06,58.59,9.00726,18.0145,-20.9506,-172.259,-172.161,-172.063,0.00406,0.0029,0.00174,166.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
279.573,19.53,39.06,58.59,9.00726,18.0145,-20.9506,-172.259,-172.161,-172.063,0.00406,0.0029,0.00174,166.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
279.973,19.53,39.06,58.59,9.00726,18.0145,-20.9506,-172.259,-172.161,-172.063,0.00406,0.0029,0.00174,167,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
280.373,19.6,39.2,58.8,9.41645,18.8329,-19.723,-172.161,-172.063,-171.966,0.00406,0.0029,0.00174,167.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
280.773,19.6,39.2,58.8,9.41645,18.8329,-19.723,-172.161,-172.063,-171.966,0.00406,0.0029,0.00174,167.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
281.173,19.67,39.34,59.01,9.8271,19.6542,-18.4911,-172.063,-171.966,-171.868,0.00406,0.0029,0.00174,167.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
281.573,19.67,39.34,59.01,9.8271,19.6542,-18.4911,-172.063,-171.966,-171.868,0.00406,0.0029,0.00174,168,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
281.973,19.67,39.34,59.01,9.8271,19.6542,-18.4911,-172.063,-171.966,-171.868,0.00406,0.0029,0.00174,168.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
282.373,19.74,39.48,59.22,10.2392,20.4784,-17.2547,-171.966,-171.868,-171.77,0.00406,0.0029,0.00174,168.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
282.773,19.74,39.48,59.22,10.2392,20.4784,-17.2547,-171.966,-171.868,-171.77,0.00406,0.0029,0.00174,168.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
283.173,19.81,39.62,59.43,10.6528,21.3056,-16.014,-171.868,-171.77,-171.673,0.00406,0.0029,0.00174,169,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
283.573,19.81,39.62,59.43,10.6528,21.3056,-16.014,-171.868,-171.77,-171.673,0.00406,0.0029,0.00174,169.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
283.973,19.81,39.62,59.43,10.6528,21.3056,-16.014,-171.868,-171.77,-171.673,0.00406,0.0029,0.00174,169.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
284.373,19.88,39.76,59.64,11.0678,22.1357,-14.7688,-171.77,-171.673,-171.575,0.00406,0.0029,0.00174,169.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
284.773,19.88,39.76,59.64,11.0678,22.1357,-14.7688,-171.77,-171.673,-171.575,0.00406,0.0029,0.00174,170,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
285.173,19.95,39.9,59.85,11.4843,22.9687,-13.5193,-171.673,-171.575,-171.477,0.00406,0.0029,0.00174,170.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
285.573,19.95,39.9,59.85,11.4843,22.9687,-13.5193,-171.673,-171.575,-171.477,0.00406,0.0029,0.00174,170.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
285.973,19.95,39.9,59.85,11.4843,22.9687,-13.5193,-171.673,-171.575,-171.477,0.00406,0.0029,0.00174,170.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
286.373,20.02,40.04,60.06,11.9023,23.8046,-12.2654,-171.575,-171.477,-171.38,0.00406,0.0029,0.00174,171,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
286.773,20.02,40.04,60.06,11.9023,23.8046,-12.2654,-171.575,-171.477,-171.38,0.00406,0.0029,0.00174,171.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
287.173,20.09,40.18,60.27,12.3218,-23.3288,-11.0071,-171.477,-171.38,-171.282,0.00406,0.0029,0.00174,171.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
287.573,20.09,40.18,60.27,12.3218,-23.3288,-11.0071,-171.477,-171.38,-171.282,0.00406,0.0029,0.00174,171.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
287.973,20.09,40.18,60.27,12.3218,-23.3288,-11.0071,-171.477,-171.38,-171.282,0.00406,0.0029,0.00174,172,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
288.373,20.16,40.32,60.48,12.7427,-22.487,-9.74438,-171.38,-171.282,-171.184,0.00406,0.0029,0.00174,172.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
288.773,20.16,40.32,60.48,12.7427,-22.487,-9.74438,-171.38,-171.282,-171.184,0.00406,0.0029,0.00174,172.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
289.173,20.23,40.46,60.69,13.165,-21.6423,-8.47729,-171.282,-171.184,-171.087,0.00406,0.0029,0.00174,172.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
289.573,20.23,40.46,60.69,13.165,-21.6423,-8.47729,-171.282,-171.184,-171.087,0.00406,0.0029,0.00174,173,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
289.973,20.23,40.46,60.69,13.165,-21.6423,-8.47729,-171.282,-171.184,-171.087,0.00406,0.0029,0.00174,173.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
290.373,20.3,40.6,60.9,13.5888,-20.7947,-7.20581,-171.184,-171.087,-170.989,0.00406,0.0029,0.00174,173.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
290.773,20.3,40.6,60.9,13.5888,-20.7947,-7.20581,-171.184,-171.087,-170.989,0.00406,0.0029,0.00174,173.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
291.173,20.37,40.74,61.11,14.0141,-19.9441,-5.92993,-171.087,-170.989,-170.891,0.00406,0.0029,0.00174,174,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
291.573,20.37,40.74,61.11,14.0141,-19.9441,-5.92993,-171.087,-170.989,-170.891,0.00406,0.0029,0.00174,174.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
291.973,20.37,40.74,61.11,14.0141,-19.9441,-5.92993,-171.087,-170.989,-170.891,0.00406,0.0029,0.00174,174.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
292.373,20.44,40.88,61.32,14.4409,-19.0906,-4.64966,-170.989,-170.891,-170.794,0.00406,0.0029,0.00174,174.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
292.773,20.44,40.88,61.32,14.4409,-19.0906,-4.64966,-170.989,-170.891,-170.794,0.00406,0.0029,0.00174,175,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
293.173,20.51,41.02,61.53,14.8691,-18.2341,-3.365,-170.891,-170.794,-170.696,0.00406,0.0029,0.00174,175.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
293.573,20.51,41.02,61.53,14.8691,-18.2341,-3.365,-170.891,-170.794,-170.696,0.00406,0.0029,0.00174,175.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
294.973,20.58,41.16,61.74,15.2988,-17.3748,-2.07595,-170.794,-170.696,-170.598,0.00406,0.0029,0.00174,175.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
295.373,20.65,41.3,61.95,15.7299,-16.5125,-0.782508,-170.696,-170.598,-170.501,0.00406,0.0029,0.00174,176,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
295.773,20.65,41.3,61.95,15.7299,-16.5125,-0.782508,-170.696,-170.598,-170.501,0.00406,0.0029,0.00174,176.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
296.173,20.72,41.44,62.16,16.1626,-15.6472,0.515328,-170.598,-170.501,-170.403,0.00406,0.0029,0.00174,176.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
296.573,20.72,41.44,62.16,16.1626,-15.6472,0.515328,-170.598,-170.501,-170.403,0.00406,0.0029,0.00174,176.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
296.973,20.72,41.44,62.16,16.1626,-15.6472,0.515328,-170.598,-170.501,-170.403,0.00406,0.0029,0.00174,177,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
297.373,20.79,41.58,62.37,16.5966,-14.7791,1.81756,-170.501,-170.403,-170.305,0.00406,0.0029,0.00174,177.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
297.773,20.79,41.58,62.37,16.5966,-14.7791,1.81756,-170.501,-170.403,-170.305,0.00406,0.0029,0.00174,177.5,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
298.173,20.86,41.72,62.58,17.0322,-13.908,3.12418,-170.403,-170.305,-170.208,0.00406,0.0029,0.00174,177.75,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
298.573,20.86,41.72,62.58,17.0322,-13.908,3.12418,-170.403,-170.305,-170.208,0.00406,0.0029,0.00174,178,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
299.958,20.93,41.86,62.79,17.4692,-13.034,4.43519,-170.305,-170.208,-170.11,0.00406,0.0029,0.00174,178.25,5,5.25,5.5,5.75,6,6.25,6.5,6.75,7,7.25,7.5,7.75,
